Fips_Code_Final,phd1,county,PCT_OBESE_ADULTS,PCT_OBESE_CHILD09,Mamm_Sites,bcallbk,wealthbk,rentbk,nocarbk,crowdbk,bcallw,wealthwt,rentwt,nocarwt,crowdwt,Iblack2000,Iwhite2000,GINI2000,THEIL1990,Per_Low_Literacy,Per_Rep_04,Per_Rep_08,Av_Per_Rep,Per_Dem_04,Per_Dem_08,Av_Per_Dem,B_Infant_Mort_Rate_99_08,W_Infant_Mort_Rate_99_08,TOTPOP_2005,MEDIAN_AGE,MEDIAN_AGE_MALE,MEDIAN_AGE_FEMALE,MEDIAN_AGE_AFRICAN_AMER,MEDIAN_AGE_AFR_AM_MALE,MEDIAN_AGE_AFR_AM_FEMALE,MEDIAN_AGE_HISPANIC,MEDIAN_AGE_HISPANIC_MALE,MEDIAN_AGE_HISPANIC_FEMALE,MEDIAN_AGE_WHITE_NON_HISPANIC,MEDIAN_AGE_WHITE_NON_HISP_MALE,MEDIAN_AGE_WHITE_NON_HISP_FMLE,PERCNT_TOT_POPULATION_ONE_RACE,PERCNT_WHITE_POPULATION,PERCNT_AFRICAN_AM_POP,PERCNT_HISPANIC_POP,PERCNT_FOREIGN_BORN_POP,PERCNT_URBAN_POP,PERCNT_MEDCR_ADV_PENETRATN,PERCNT_MEDCAR_DRUG_PENETRTN,PERCAP_INCOME,PERCNT_DIVORCED_FEMALES,PERCNT_LT65_NO_HLTH_INS,PERCNT_MALES_LT65_NO_HLTH_INS,PERCNT_FEMALES_LT65_NO_HLTH_INS,UNEMPLOYMENT_RATE,PERCNT_AGR_FRST_MIN_WRLR,PERCNT_CONTRUCT_WRKR,PERCNT_HLTH_SOCSRV_WRKR,PERCNT_MANUF_WRKR,PERCNT_WHCOLLAR_WRKR,HPSA_PC_WHOLECO,HPSA_PC_PARTCO,HPSA_DENT_WHOLECO,HPSA_DENT_PARTCO,HPSA_MH_WHOLECO,HPSA_MH_PARTCO,FARM_DEPENDENT,MINING_DEPENDENT,MFG_DEPENDENT,GOVT_DEPENDENT,SERVICE_DEPENDENT,NONSPEC_DEPENDENT,HOUSING_STRESS,LOW_EDUC,LOW_EMPLOY,PERSIST_POVERTY,POP_LOSS,NONMETRO_RECREAT,RETIRE_DESTINATION,RATE_ACTMDS_FEDNONFED,RATE_ACTMDS_NONFED,RATE_MDS_TOT_PTCARE_NONFED,RATE_MDS_PC_OFFBASED,RATE_MDS_PC_HOSP_RES,RATE_MDS_PC_HOSP_FT,RATE_MDS_GP_TOT_PC,RATE_MDS_TOT_GP_OFFBASED,RATE_MDS_TOT_GP_PC,RATE_MDS_GP_PC_OFFBASED,RATE_MDS_GP_PC_HOSP_FT,RATE_MDS_FM_TOT_PC,RATE_MDS_TOT_FM_OFFBASED,RATE_MDS_TOT_FM_HOSP_RES,RATE_MDS_TOT_FM_HOSP_FT,RATE_MDS_SPEC_TOT_PC,RATE_MDS_TOT_SPEC_OFFBASED,RATE_MDS_TOT_SPEC_HOSP_RES,RATE_MDS_TOT_SPEC_HOSP_FT,RATE_ALLERGIST_TOT_PC,RATE_CARDIO_TOT_PC,RATE_DERM_TOT_PC,RATE_GASTRO_TOT_PC,RATE_INTMED_TOT_PC,RATE_INTMED_SPEC_TOT_PC,RATE_PEDS_TOT_PC,RATE_PEDS_SPEC_TOT_PC,RATE_PEDS_CARDIO_TOT_PC,RATE_PULM_TOT_PC,RATE_SURG_SPEC_TOT_PC,RATE_SURG_GEN_TOT_PC,RATE_NEURSURG_TOT_PC,RATE_OBGYN_TOT_PC,RATE_OBGYN_SPEC_TOT_PC,RATE_OPTH_TOT_PC,RATE_ORTHOSURG_TOT_PC,RATE_OTOLARYN_TOT_PC,RATE_PLASTIC_TOT_PC,RATE_COLONSURG_TOT_PC,RATE_THORSURG_TOT_PC,RATE_UROL_TOT_PC,RATE_OTHSPEC_TOT_PC,RATE_ANEST_TOT_PC,RATE_CHPSYCH_TOT_PC,RATE_DGRADIOL_TOT_PC,RATE_EMERG_TOT_PC,RATE_NEURO_TOT_PC,RATE_NUCMED_TOT_PC,RATE_OCCMED_TOT_PC,RATE_OCCMED_OFFBASED_PC,RATE_PSYCH_TOT_PC,RATE_PATH_TOT_PC,RATE_PHYSMED_TOT_PC,RATE_PREVMED_TOT_PC,RATE_RADIOL_TOT_PC,RATE_RADONC_TOT_PC,RATE_MDS_TOT_PC_HOSP_FT,RATE_MDS_TOT_OTH_ACT,RATE_MDS_TOT_INACTIVE,RATE_MDS_TOT_GP_HSP_FT,RATE_MDS_TOT_GP_OTH_ACT,RATE_MDS_INTMED_HSP_FT,RATE_MDS_PEDS_HSP_FT,RATE_MDS_OTHMED_HSP_FT,RATE_MDS_GENSURG_HSP_FT,RATE_MDS_OTHSURG_HSP_FT,RATE_MDS_PHYCH_HSP_FT,RATE_MDS_OTHSPEC_HSP_FT,PERCENT_MDS_MALE,PERCENT_MDS_FEMALE,PERCENT_MDS_UNDER_45YR,PERCENT_MDS_45_64YR,PERCENT_MDS_OLDER_65YR,PERCENT_TOT_GPS_UNDER_45YR,PERCENT_TOT_GPS_45_64YR,PERCENT_TOT_GPS_OLDER_65YR,PERCENT_GEN_PRAC_UNDER_45YR,PERCENT_GEN_PRAC_45_64YR,PERCENT_GEN_PRAC_OLDER_65YR,PERCENT_FAM_MED_UNDER_45YR,PERCENT_FAM_MED_45_64YR,PERCENT_FAM_MED_OLDER_65YR,PERCENT_FM_SPEC_UNDER_45YR,PERCENT_FM_SPEC_45_64YR,PERCENT_FM_SPEC_OLDER_65YR,PERCENT_MED_SPEC_UNDER_45YR,PERCENT_MED_SPEC_45_64YR,PERCENT_MED_SPEC_OLDER_65YR,PERCENT_GEN_INTMED_UNDER_45YR,PERCENT_GEN_INTMED_45_64YR,PERCENT_GEN_INTMED_OLDER_65YR,PERCENT_OBGYN_UNDER_45YR,PERCENT_OBGYN_45_64YR,PERCENT_OBGYN_OLDER_65YR,PERCENT_DGRADIOL_UNDER_45YR,PERCENT_DGRADIOL_45_64YR,PERCENT_DGRADIOL_OLDER_65YR,PERCENT_PREVMED_45_64YR,PERCENT_PREVMED_OLDER_65YR,PERCENT_RADIOL_UNDER_45YR,PERCENT_RADIOL_45_64YR,PERCENT_RADIOL_OLDER_65YR,PERCENT_RAD_ONC_UNDER_45YR,PERCENT_RAD_ONC_45_64YR,PERCENT_RAD_ONC_OLDER_65YR,RATE_ACTV_DO_FEDNONFED,RATE_ACTV_DO_NONFED,RATE_ACTV_DO_FED,RATE_DO_TOT_PTCARE,PERCENT_DO_MALE,PERCENT_DO_FEMALE,RATE_TOT_ACTV,RATE_TOT_PRVPRAC,RATE_TOT_STGOV,PERCENT_DENT_PRVPRAC_FT,PERCENT_DENT_PRVPRAC_PT,PERCENT_DENT_MALE,PERCENT_DENT_FEMALE,RATE_ACTV_PA,RATE_PRIMCARE_PA,RATE_SURG_PA,RATE_OTHSPEC_PA,RATE_UNKSPEC_PA,RATE_MIDWIVES,RATE_MIDWIVES_HOSP,RATE_MIDWIVES_PHYSPRAC,RATE_MED_SRG_ADULT_BEDS,RATE_MED_SRG_PED_BEDS,RATE_OBSTET_BEDS,RATE_INTSV_CARE_BEDS,RATE_CARD_INTSV_CARE_BEDS,RATE_NEONAT_INTSV_BEDS,RATE_NEONAT_INTERM_BEDS,RATE_OTH_SPEC_CARE_BEDS,RATE_OTH_INTENSV_CARE_BEDS,RATE_REHAB_CARE_BEDS,RATE_ALC_CHEM_DEPEND_BEDS,RATE_PSYCH_CARE_BEDS,RATE_SKILL_NURS_BEDS,RATE_INTERM_NURS_BEDS,RATE_OTHER_CARE_BEDS,RATE_TOTAL_INPT_BEDS,RATE_SNF_TOT_BEDS,RATE_SNF_CERT_BEDS,RATE_OUTPT_VISITS_GENHOSP,RATE_OUTPT_VISITS_NGHOSP,RATE_ER_VISITS,RATE_OUTPT_VISITS_OTH,RATE_SURG_OPS_INPT,RATE_SURG_OPS_OUTPT,RATE_SURG_OPS_TOTAL,RATE_OP_ROOMS,RATE_ISOLATION_RMS,PERCNT_AA_MALES_65_PLUS,PERCNT_AA_FEMALES_65_PLUS,PERCNT_WH_MALES_65_PLUS,PERCNT_WH_FEMALES_65_PLUS,PERCNT_HISP_MALES_65_PLUS,PERCNT_HISP_FEMALES_65_PLUS,PERCNT_NONENG_SPEAK_OVER18YRS,PERCNT_RURAL_FARM,PERCNT_RURAL_NONFARM,PERCNT_VETERAN_POP,PERCNT_VETERAN_MALE,PERCNT_VETERAN_FEMALE,PERCNT_MEDCAR_ELIG,PERCNT_MEDCAR_ADVNTG_ELIG,PERCNT_MEDCAR_DRUG_ENROL,PERCNT_MEDCR_ENROL_AGED_TOT,PERCNT_MEDCR_ENROL_AGED_HI,PERCNT_MEDCR_ENROL_AGED_SMI,PERCNT_MEDCR_ENROL_DISABL_TOT,PERCNT_MEDCR_ENROL_DISABL_HI,PERCNT_MEDCR_ENROL_DISABL_SMI,PERCNT_MEDCR_ENROL_AGED_DSBL_TOT
37193,37193,"Wilkes County, NC",28.60,17.80,1.66,.47,.00,.37,.17,.01,.464,.004,.171,.077,.012,.103,.92,.446,.346,15.00,70.70,68.71,69.71,29.00,30.31,29.65,,658.70,67390,38.50,37.20,39.70,37.70,36.60,39.10,23.80,24.70,21.70,39.40,38.30,40.50,99.30,93.00,4.20,3.40,3.00,26.30,16.12,44.06,29314,8.90,16.70,17.90,15.50,5.80,3.50,8.00,14.20,28.10,45.60,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,89.03,87.55,86.07,84.58,1.48,.00,20.77,20.77,1.48,1.48,.00,19.29,19.29,.00,.00,34.13,34.13,.00,.00,.00,1.48,.00,.00,20.77,1.48,25.35,19.01,.00,.00,20.77,7.42,.00,18.86,.00,1.48,2.97,1.48,.00,.00,.00,1.48,.00,4.45,6.34,.00,1.48,1.48,.00,.00,.00,.00,.00,1.48,.00,.00,.00,1.48,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,1.48,77.94,22.06,30.88,54.41,14.71,28.57,71.43,.00,.00,100.00,.00,30.77,69.23,.00,,,,56.52,43.48,.00,50.00,50.00,.00,25.00,50.00,25.00,,,,,,,,,,,,2.97,2.97,.00,1.48,100.00,.00,26.71,26.71,.00,83.33,16.67,77.78,22.22,20.77,6.09,7.62,4.57,4.57,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,17.36,61.88,61.88,748.12,.00,.00,558.96,1880.10,5735.27,7615.37,7.42,2.97,11.11,16.49,11.98,16.02,1.26,3.00,1.85,2.82,97.18,7.76,95.99,4.01,18.27,2.94,9.25,100.00,100.00,100.00,3.87,3.87,3.63,18.52
38083,38083,"Sheridan County, ND",28.60,,.00,.00,.00,.00,.00,.00,.401,.000,.148,.054,.011,.000,.99,.430,.228,9.00,77.05,69.18,73.12,21.15,28.55,24.85,,,1430,48.10,47.60,48.80,7.50,.00,7.50,69.50,78.50,30.50,48.10,47.50,48.90,99.80,99.20,.10,.40,1.10,.00,.00,71.71,27717,5.30,28.90,29.30,28.50,5.90,35.00,5.20,16.00,3.90,61.70,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00,.00,.00,.00,,,69.93,69.93,.00,.00,100.00,100.00,.00,69.93,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,,.00,25.09,28.57,75.00,.00,1.12,35.96,64.04,11.26,91.30,8.70,28.95,.00,20.56,92.31,92.31,90.33,1.89,1.89,1.61,31.26
38093,38093,"Stutsman County, ND",28.60,15.90,9.21,.00,.00,.00,.00,.00,.525,.001,.261,.082,.011,.002,.98,.419,.323,7.00,64.38,56.23,60.30,33.99,41.44,37.72,,,20835,39.60,38.10,41.10,23.10,23.90,19.00,25.60,24.40,27.80,40.10,38.70,41.50,99.40,97.50,.30,.90,1.00,71.30,2.03,69.00,31129,10.00,10.20,11.90,8.50,3.20,7.90,5.30,26.80,11.40,56.50,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,139.19,139.19,139.19,105.59,.00,33.60,57.60,52.80,.00,.00,.00,57.60,52.80,.00,4.80,14.40,14.40,.00,.00,.00,.00,.00,.00,4.80,.00,44.80,.00,.00,.00,24.00,9.60,.00,.00,.00,4.80,4.80,.00,.00,.00,.00,4.80,.00,.00,22.40,4.80,.00,.00,.00,.00,.00,33.60,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,81.25,18.75,31.25,43.75,25.00,50.00,50.00,.00,,,,50.00,50.00,.00,,,,33.33,66.67,.00,.00,100.00,.00,,,,.00,100.00,.00,,,,,,,,,9.60,9.60,.00,4.80,100.00,.00,43.20,43.20,.00,66.67,33.33,88.89,11.11,9.60,9.13,.00,.00,.00,.00,.00,.00,31.39,.00,10.04,.96,.96,.00,.00,.00,.00,.00,.00,.00,.00,.00,3.84,26.88,116.15,116.15,1225.34,.00,.00,726.09,1963.04,7180.23,9143.27,14.40,9.60,.00,4.55,14.70,20.96,4.76,13.04,.19,23.49,76.51,8.82,93.18,6.82,20.60,.42,13.74,91.77,91.17,88.27,2.59,2.59,2.21,19.60
39075,39075,"Holmes County, OH",28.60,7.30,5.66,.00,.00,.00,.50,.31,.445,.011,.178,.313,.057,.007,.98,.423,.311,13.00,75.50,69.56,72.53,41.40,28.17,34.79,,764.90,41567,28.00,26.90,29.30,23.50,41.50,9.70,22.30,21.80,23.10,28.10,26.90,29.40,99.60,99.00,.30,.70,.70,8.10,13.60,29.82,22087,5.20,14.90,17.00,12.70,4.10,9.00,11.90,12.90,29.90,39.20,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,72.17,72.17,69.77,64.96,2.41,2.41,31.27,31.27,.00,.00,.00,31.27,31.27,.00,.00,16.84,14.43,.00,2.41,.00,.00,.00,.00,12.03,.00,6.98,6.98,.00,.00,9.62,2.41,.00,17.27,.00,.00,2.41,.00,.00,.00,.00,.00,.00,7.22,.00,.00,4.81,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,82.86,17.14,37.14,40.00,22.86,50.00,35.71,14.29,,,,50.00,35.71,14.29,,,,42.86,57.14,.00,40.00,60.00,.00,50.00,50.00,.00,,,,,,,,,,,,.00,.00,.00,.00,,,21.65,21.65,.00,77.78,22.22,88.89,11.11,4.81,5.14,.00,.00,.00,5.11,.00,.00,10.35,.00,9.50,1.20,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,9.62,102.97,101.52,321.41,.00,.00,22.97,344.02,1686.43,2030.46,7.22,9.62,19.77,10.64,8.85,11.99,2.70,6.87,.75,15.21,84.79,4.34,93.97,6.03,7.92,1.08,2.73,75.90,75.17,70.80,.98,.98,.87,8.45
39083,39083,"Knox County, OH",28.60,11.70,2.03,.32,.00,.38,.00,.04,.482,.001,.221,.060,.013,.016,.97,.409,.248,9.00,63.10,59.01,61.05,48.50,38.96,43.73,,489.50,58398,36.50,35.30,37.50,31.50,33.00,28.80,23.40,24.00,22.90,36.70,35.50,37.80,99.10,97.70,.70,.70,1.00,41.50,.88,39.81,26222,9.10,12.20,13.10,11.30,5.40,3.20,7.70,23.50,23.00,51.10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109.59,107.88,106.17,104.46,.00,1.71,30.82,29.11,3.42,3.42,.00,27.40,25.69,.00,1.71,29.11,29.11,.00,.00,.00,5.14,.00,.00,13.70,1.71,28.49,7.12,.00,.00,29.11,6.85,.00,40.16,.00,3.42,3.42,1.71,.00,.00,.00,1.71,.00,.00,.00,3.42,3.42,.00,1.71,.00,.00,5.14,1.71,1.71,.00,.00,.00,.00,1.71,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,86.42,13.58,19.75,46.91,33.33,38.89,44.44,16.67,.00,100.00,.00,43.75,37.50,18.75,,,,22.22,61.11,16.67,33.33,44.44,22.22,28.57,42.86,28.57,.00,100.00,.00,,,,,,,,,11.99,11.99,.00,10.27,87.50,12.50,47.95,46.23,.00,74.07,25.93,92.59,7.41,6.85,3.67,.00,1.83,1.83,3.56,.00,.00,15.62,.00,5.16,2.05,.00,.00,7.46,.00,.00,.00,.00,.00,.00,.00,.00,15.07,99.15,98.98,1350.77,.00,.00,902.98,1332.24,3965.89,5298.13,8.56,3.42,8.50,8.24,11.54,16.05,4.35,7.05,.30,8.31,91.69,8.53,94.85,5.15,16.32,.14,6.89,100.00,100.00,98.80,2.39,2.39,2.11,15.47
42023,42023,"Cameron County, PA",28.60,12.10,.00,.00,.00,.00,1.00,.00,.402,.003,.202,.088,.011,.006,.99,.387,.262,14.00,66.50,57.63,62.06,33.00,37.30,35.15,,,5639,41.30,39.90,42.40,24.50,18.50,28.00,17.00,17.50,16.50,41.50,40.20,42.60,99.50,98.80,.40,.60,.60,56.40,2.05,47.73,26421,8.20,10.90,12.00,9.70,7.10,1.00,3.70,13.20,41.50,38.70,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,53.20,53.20,35.47,35.47,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,35.47,35.47,.00,.00,.00,.00,.00,.00,17.73,17.73,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,60.00,40.00,40.00,20.00,40.00,,,,,,,,,,,,,100.00,.00,.00,100.00,.00,.00,,,,,,,,,,,,,,,17.73,17.73,.00,.00,,,17.73,17.73,.00,.00,100.00,100.00,.00,35.47,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,70.93,70.93,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,16.86,22.99,8.33,6.25,.07,1.15,98.85,12.93,96.48,3.52,22.52,.46,10.99,90.17,90.17,87.71,2.96,2.96,2.55,21.83
42047,42047,"Elk County, PA",28.60,8.30,2.78,.00,.00,.00,.00,.00,.396,.001,.164,.077,.006,.002,.99,.392,.260,13.00,54.10,46.47,50.28,45.40,51.36,48.38,,612.20,33577,39.40,38.20,40.50,21.50,25.50,16.00,20.00,19.30,23.50,39.50,38.40,40.70,99.70,99.00,.10,.40,1.10,52.20,1.16,58.78,29954,8.70,10.40,11.10,9.70,5.10,1.30,4.10,17.60,44.00,41.10,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113.17,113.17,113.17,98.28,2.98,11.91,38.72,32.76,.00,.00,.00,38.72,32.76,.00,5.96,20.85,17.87,2.98,.00,.00,.00,2.98,.00,2.98,5.96,26.60,.00,.00,2.98,29.78,8.93,.00,20.22,.00,2.98,5.96,.00,.00,.00,.00,5.96,.00,2.98,.00,2.98,2.98,.00,.00,.00,.00,11.91,2.98,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,89.80,10.20,14.29,63.27,22.45,7.69,84.62,7.69,,,,7.69,84.62,7.69,,,,42.86,42.86,14.29,100.00,.00,.00,50.00,50.00,.00,.00,100.00,.00,,,,,,,,,14.89,14.89,.00,11.91,62.50,37.50,38.72,38.72,.00,92.31,7.69,69.23,30.77,35.74,11.39,5.70,2.85,5.70,.00,.00,.00,20.62,7.98,13.15,2.68,.00,.00,.00,.00,.00,.00,.00,2.98,41.10,.00,.00,64.93,76.84,76.84,4075.50,.00,.00,3514.70,2811.45,9384.40,12195.85,23.83,8.93,2.94,5.00,14.55,20.16,6.06,11.67,.38,1.05,98.95,10.77,94.61,5.39,20.75,.24,12.64,96.84,96.82,93.69,2.69,2.69,2.32,20.21
42059,42059,"Greene County, PA",28.60,11.40,2.82,.33,.00,.41,.11,.07,.557,.001,.234,.094,.012,.137,.95,.433,.408,15.00,50.00,49.48,49.74,49.30,48.91,49.10,,986.10,39808,38.20,36.20,40.40,31.00,31.00,36.50,29.40,28.80,37.00,39.00,37.50,40.40,99.40,95.10,3.90,.90,.70,31.30,26.96,28.56,23337,9.10,10.10,11.00,9.20,6.30,8.10,9.40,23.30,8.90,46.80,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,57.78,57.78,55.27,55.27,.00,.00,17.58,17.58,2.51,2.51,.00,15.07,15.07,.00,.00,27.63,27.63,.00,.00,.00,2.51,.00,.00,17.58,.00,23.66,11.83,.00,.00,7.54,5.02,.00,.00,.00,.00,.00,.00,.00,.00,.00,2.51,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,2.51,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,72.41,27.59,27.59,51.72,20.69,57.14,28.57,14.29,.00,.00,100.00,66.67,33.33,.00,,,,27.27,72.73,.00,14.29,85.71,.00,,,,,,,,,,,,,,,12.56,12.56,.00,20.10,80.00,20.00,27.63,22.61,.00,77.78,22.22,77.78,22.22,22.61,12.29,.00,4.92,4.92,.00,.00,.00,10.58,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,5.02,.00,.00,11.30,63.30,63.30,1474.55,.00,.00,1042.48,1228.40,5147.21,6375.60,.00,.00,1.01,19.27,12.63,18.78,3.79,17.65,.61,2.31,97.69,10.56,93.96,6.04,18.64,5.03,5.12,90.41,90.30,88.26,3.31,3.31,3.01,17.37
46105,46105,"Perkins County, SD",28.60,17.20,.00,.00,.00,.00,.00,.00,.369,.000,.184,.057,.015,.001,.96,.456,.349,8.00,73.30,65.36,69.33,23.10,29.60,26.35,,,3023,43.10,42.20,43.80,34.50,27.00,34.50,11.50,10.30,22.50,43.60,42.70,44.20,99.20,96.60,.10,.70,1.30,.00,.00,65.90,29085,5.40,26.70,27.70,25.70,4.20,29.60,5.70,16.30,8.60,63.80,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00,.00,.00,.00,,,.00,.00,.00,,,,,66.16,59.47,.00,.00,.00,.00,.00,.00,24.38,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,155.47,145.55,145.55,86.34,.00,.00,16.87,.00,.00,.00,.00,.00,.00,50.00,21.60,26.33,.00,30.00,.24,26.40,73.60,9.92,92.59,7.41,26.10,.00,16.18,84.42,84.30,80.90,2.18,2.18,2.02,24.41
47093,47093,"Knox County, TN",28.60,13.70,4.81,.54,.00,.54,.21,.03,.498,.012,.247,.059,.010,.401,.91,.479,.403,10.00,62.10,60.84,61.47,37.00,37.62,37.31,1067.20,551.60,404972,36.00,34.60,37.40,30.00,27.90,31.90,25.80,26.10,25.50,37.00,35.70,38.40,98.80,88.10,8.60,1.30,2.50,86.90,17.74,35.92,32815,12.50,13.80,15.20,12.50,4.10,.40,5.80,22.50,10.60,65.70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,421.26,415.58,396.08,347.43,33.83,14.82,49.88,42.47,4.44,3.46,.99,44.94,38.77,3.70,2.47,138.78,127.66,5.43,5.68,2.96,13.33,4.69,7.16,47.66,19.51,103.09,42.27,1.03,8.40,96.80,20.50,4.94,66.95,10.53,9.14,14.08,6.42,3.70,1.48,3.95,7.16,2.22,27.66,8.25,17.53,10.86,7.41,1.73,1.98,1.98,15.56,9.14,2.47,.49,5.43,2.72,4.94,.49,.99,.49,.00,.00,1.03,.99,.00,.00,.99,1.48,81.39,18.61,36.85,47.89,15.25,41.15,49.76,9.09,.00,55.56,44.44,44.44,49.74,5.82,100.00,.00,.00,41.45,53.54,5.01,49.49,48.48,2.02,47.25,48.35,4.40,52.78,45.83,1.39,,,26.09,56.52,17.39,18.18,81.82,.00,13.58,13.58,.00,11.85,77.97,22.03,63.46,60.25,.49,75.41,24.59,86.48,13.52,22.22,4.19,4.71,5.76,2.36,2.53,.00,.00,30.64,.00,7.82,1.98,.96,1.13,.00,.00,.00,2.72,.00,1.98,1.70,.00,.44,43.29,43.46,43.46,2066.12,584.09,198.21,1592.76,8137.11,6852.57,14989.68,22.47,15.80,6.71,10.58,10.66,15.59,3.66,4.97,.59,1.72,98.28,9.14,93.93,6.07,15.66,2.78,5.78,99.79,99.52,96.40,2.69,2.69,2.45,14.62
48055,48055,"Caldwell County, TX",28.60,12.30,4.09,.53,.00,.46,.13,.11,.526,.002,.246,.048,.033,.120,.53,.404,.450,19.00,55.50,52.56,54.03,43.60,46.52,45.06,,528.30,36523,34.40,32.90,35.80,35.30,31.80,37.50,27.80,26.90,28.60,40.10,38.70,41.50,97.30,70.10,8.50,40.40,5.10,54.20,.64,47.69,21992,10.90,24.50,26.10,22.80,4.90,3.30,10.30,19.30,14.10,51.30,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49.28,49.28,49.28,49.28,.00,.00,21.90,21.90,2.74,2.74,.00,19.17,19.17,.00,.00,16.43,16.43,.00,.00,.00,.00,.00,.00,10.95,.00,20.13,.00,.00,.00,2.74,2.74,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,2.74,.00,.00,2.74,.00,.00,.00,.00,2.74,.00,.00,.00,.00,.00,.00,.00,2.74,.00,.00,.00,.00,.00,.00,.00,.00,.00,77.27,22.73,31.82,36.36,31.82,12.50,50.00,37.50,.00,.00,100.00,14.29,57.14,28.57,,,,66.67,33.33,.00,75.00,25.00,.00,,,,,,,,,,,,,,,2.74,2.74,.00,2.74,100.00,.00,13.69,13.69,.00,60.00,40.00,60.00,40.00,5.48,9.32,.00,.00,.00,.00,.00,.00,11.55,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,6.85,102.40,98.57,1449.58,287.35,.00,1203.35,150.59,561.29,711.88,2.74,5.48,10.84,13.79,7.82,11.17,5.89,7.86,4.69,7.45,92.55,8.56,90.78,9.22,12.92,.08,6.63,94.20,93.93,91.34,1.89,1.89,1.70,12.25
