,Area_name,FIPS_Code,tot_house_2000,hsgsd2000,hsg_mobile_200,vacant2000,oldhouse2000,hsg50_59_2000,hsg_slght_crwd_2000,hsg-mod_crowd_2000,hsg_very_crwd_2000,hsg_inc_plumb_2000,hsg_utilitygas_2000,hsg_bottledgas_2000,hsg_electric_2000,hsg_kero_2000,hsg_coal_2000,hsg_wood_2000,hsg_solar_2000,hsg_other_fuel_2000,hsg_noheat_2000
1879,"Columbus, NC",37047,24060,63.5162094763,31.3549459684,11.4380714879,14.5552784705,11.957605985,1.93266832918,0.906068162926,0.191188694929,0.876974231089,1.60016625104,34.2103075644,40.6068162926,10.1454696592,0.0,1.62926018288,0.0415627597672,0.128844555278,0.199501246883
1880,"Craven, NC",37049,38150,61.7038007864,17.9659239843,9.35255570118,11.8951507208,10.749672346,2.00524246396,0.602883355177,0.0812581913499,0.505897771953,7.7745740498,17.0642201835,58.6841415465,5.29488859764,0.0,0.948885976409,0.0,0.285714285714,0.59501965924
1881,"Cumberland, NC",37051,118425,64.8376609669,13.7335866582,9.34515516149,6.72408697488,8.12497361199,2.72915347266,0.716065020055,0.235592146928,0.600379987334,20.1511505172,9.33586658223,54.6894659067,5.50137217648,0.0,0.442474139751,0.00506649778341,0.175638589825,0.353810428541
1882,"Currituck, NC",37053,10687,75.1099466642,20.8664732853,35.4168616076,7.66351642182,5.56751193038,1.28193131842,0.15907176944,0.0561429774492,0.299429213063,0.290072050154,15.5516047534,38.4017965753,7.87873116871,0.0,1.86207541873,0.0,0.168428932348,0.430429493777
1883,"Dare, NC",37055,26671,80.1807206329,8.11368152675,52.4202317123,3.91061452514,3.029507705,0.487420794121,0.16872258258,0.014997562896,0.101233549548,0.397435416745,5.98027820479,37.7638633722,2.42585579843,0.0,0.494919575569,0.0,0.0862359866522,0.431179933261
1884,"Davidson, NC",37057,62432,71.7708867248,17.7280881599,6.84905176832,13.8550743209,11.7631983598,1.64819323424,0.462903639159,0.123334187596,0.712775499744,13.5715658637,6.62160430548,50.9610456176,18.9790492055,0.0128139415684,2.38819835982,0.0816888774987,0.195412608919,0.339569451563
1885,"Davie, NC",37059,14953,69.4576339196,23.6407409884,8.0452083194,15.1809001538,8.49327894068,1.3241490002,0.421320136427,0.167190530328,0.675449742527,7.3296328496,6.35324015248,53.5745335384,20.143115094,0.0,4.03932321273,0.100314318197,0.21400387882,0.200628636394
1886,"Duplin, NC",37061,20520,61.2183235867,33.2894736842,10.9795321637,18.2456140351,10.0828460039,3.62573099415,1.33040935673,0.599415204678,1.34502923977,1.63255360624,38.9424951267,42.3635477583,4.29337231969,0.0,1.09161793372,0.0,0.185185185185,0.511695906433
1887,"Durham, NC",37063,95452,57.0569500901,1.6207098856,6.74370364162,12.5529061727,10.3444663286,2.81293215438,1.26241461677,0.706114067804,0.450488203495,37.1348950258,4.78669907388,46.119515568,4.43259439299,0.00628588190923,0.434773498722,0.0513347022587,0.130955873109,0.159242341701
1888,"Edgecombe, NC",37065,24002,61.4990417465,23.0522456462,15.0404132989,17.1110740772,12.0614948754,2.98725106241,1.36238646779,0.341638196817,1.24989584201,26.1478210149,20.110824098,31.8806766103,4.77460211649,0.0374968752604,1.7373552204,0.033330555787,0.112490625781,0.124989584201
1889,"Forsyth, NC",37067,133093,67.006529269,5.2602315674,6.9440165899,13.8707520305,13.4236962124,1.9114453803,0.782911197433,0.443299046531,0.379433929658,24.5287130052,2.82734629169,47.7748641927,16.6973469679,0.02930281833,0.704770348553,0.0180325035877,0.208125145575,0.267482136551
1890,"Franklin, NC",37069,20364,59.6100962483,33.9962679238,12.3796896484,13.3225299548,7.4052249067,2.66155961501,0.761147122373,0.142408171283,1.42899233942,2.44058141819,29.812414064,43.8666273817,7.96012571204,0.0,3.19681791397,0.0589275191514,0.162050677666,0.122765664899
1891,"Gaston, NC",37071,78842,73.4392836306,11.4101620963,6.22257172573,17.3663783263,13.1744501662,2.20314045813,0.51495395855,0.142056264428,0.465487937901,45.2512620177,4.60160827985,35.3390324954,7.1091550189,0.00887851652672,1.15293878897,0.0,0.145861342939,0.168691814008
1892,"Gates, NC",37073,4389,63.8642059695,34.9282296651,11.1187058555,20.619731146,9.18204602415,2.75689223058,0.318979266348,0.0,1.64046479836,1.2987012987,28.4802916382,36.1813624972,16.5869218501,0.0,5.80997949419,0.0,0.250626566416,0.273410799727
1893,"Graham, NC",37075,5084,70.4169944925,25.6884343037,34.0283241542,13.9457120378,8.1628638867,1.53422501967,0.255704169945,0.157356412274,0.196695515342,0.432730133753,15.7356412274,13.6113296617,30.9008654603,0.0,5.29110936271,0.0,0.0,0.0
1894,"Granville, NC",37077,17896,62.0920876173,28.6041573536,6.940098346,14.4669199821,8.27559231113,2.04514975414,0.793473401878,0.150871703174,1.50312919088,15.4000894055,23.7427358069,41.3332588288,6.44278050961,0.0,5.57666517658,0.0,0.268216361198,0.296155565489
1895,"Greene, NC",37079,7368,57.8447339848,36.9163952226,9.12052117264,14.6308360478,7.76330076004,3.66449511401,1.39793702497,0.760043431053,2.02225841477,5.10314875136,31.4196525516,42.671009772,7.99402823018,0.0,2.74158523344,0.0407166123779,0.380021715527,0.529315960912
1896,"Guilford, NC",37081,180391,64.8884922197,3.93367740076,6.4992155928,13.2057586021,12.6220265978,1.93579502303,0.855918532521,0.35644793809,0.452350727032,42.4677506084,4.40210431784,39.372252496,5.9398750492,0.006652216574,0.853146775615,0.0227284066278,0.245023310476,0.191251226502
1897,"Halifax, NC",37083,25309,64.5541111857,24.5880911929,12.5923584496,19.2342644909,14.2083843692,1.97163064523,1.18930024892,0.142241890237,2.09411671737,18.2701805682,19.491090126,32.8420719902,12.7385515034,0.0,3.69038681892,0.0,0.193607017267,0.181753526414
1898,"Harnett, NC",37085,38605,59.3964512369,31.8611578811,12.4465742779,11.7264603031,6.91102188836,2.17070327678,0.683849242326,0.194275352934,0.61391011527,11.0944178215,19.7668695765,51.0918274835,3.90104908691,0.0,1.1190260329,0.00777101411734,0.217588395286,0.354876311359
1899,"Haywood, NC",37087,28640,73.2960893855,18.2122905028,19.343575419,17.5698324022,11.6969273743,1.40363128492,0.446927374302,0.0803072625698,0.36312849162,0.586592178771,12.0041899441,24.1340782123,38.3973463687,0.0418994413408,5.24092178771,0.0174581005587,0.0733240223464,0.16061452514
1900,"Henderson, NC",37089,42996,68.1598288213,20.2321146153,12.9826030328,11.8127267653,8.23332403014,1.43269141315,0.637268583124,0.307005302819,0.332589078054,22.5323285887,7.7146711322,38.2849567402,14.8269606475,0.0,3.13982696065,0.0534933482184,0.244208763606,0.22095078612
1901,"Hertford, NC",37091,9724,63.6980666392,25.5141916907,7.92883587001,17.2768408063,13.2455779515,2.26244343891,0.401069518717,0.164541341012,1.13122171946,7.29123817359,22.1822295352,41.9991772933,17.8218839984,0.133689839572,1.90250925545,0.164541341012,0.257095845331,0.318798848211
1902,"Hoke, NC",37093,12518,59.5542418917,33.399904138,9.14682856686,6.88608403898,5.95142994089,3.54689247484,1.55775683016,0.207700910689,1.21425147787,5.24844224317,20.7541140757,56.9659690046,5.79964850615,0.0,1.5258028439,0.135804441604,0.103850455344,0.319539862598
1903,"Hyde, NC",37095,3302,71.4718352514,23.4403391884,33.8279830406,21.8958207147,7.08661417323,2.36220472441,0.393700787402,0.333131435494,0.726832222895,2.21078134464,36.4324651726,17.4742580254,5.20896426408,0.0,4.23985463356,0.0,0.605693519079,0.0
1904,"Iredell, NC",37097,51918,71.3182325976,17.8647097346,8.77922878385,14.5383104126,9.06814592242,1.33864940868,0.50464193536,0.211872568281,0.300473824107,25.6192457337,6.38892099079,44.3526329982,11.6972918834,0.0288917138565,2.46350013483,0.0886012558265,0.327439423707,0.254247081937
1905,"Jackson, NC",37099,19291,67.9436006428,20.4862371054,31.6209631434,11.8293504743,6.36047897984,1.11969312114,0.238453164688,0.020735057799,0.668705614017,0.777564667462,16.1629775543,30.3042869732,14.9396091442,0.0,5.86802135711,0.0673889378467,0.145145404593,0.114042817894
1906,"Johnston, NC",37101,50196,68.4974898398,23.6114431429,7.17387839668,12.7460355407,7.79743405849,1.87664355726,0.880548250857,0.209180014344,0.47015698462,7.2535660212,27.9544186788,51.775041836,4.34695991712,0.0039843812256,1.22718941748,0.0,0.0537891465455,0.211172204957
1907,"Jones, NC",37103,4679,62.1927762342,34.9219918786,13.2079504168,18.9997862791,8.03590510793,3.03483650353,0.470185937166,0.064116264159,0.85488352212,0.790767257961,28.5958538149,44.8600128233,10.3013464415,0.0,1.32506945929,0.21372088053,0.534302201325,0.170976704424
1908,"Lee, NC",37105,19909,66.9697121905,18.0822743483,7.24797830127,11.0904616003,10.9799588126,2.9032096037,1.28585062032,0.361645486966,0.376714048923,18.7352453664,14.1644482395,52.7500125571,4.97764829976,0.0,1.75297604099,0.0,0.145662765583,0.226028429354
1909,"Lenoir, NC",37107,27184,59.4393761036,23.8964096527,12.2204237787,15.6820188346,14.6336080047,1.78045909358,0.87919364332,0.0735726898175,0.842407298411,18.7168922896,19.4011183049,42.940700412,5.58416715715,0.0,0.790906415539,0.0257504414361,0.117716303708,0.202324896998
1910,"Lincoln, NC",37109,25717,66.7573978302,24.5829606875,6.51708986274,12.3964692616,8.26301668157,1.93646226232,0.641598942334,0.303301318194,0.373293930085,11.2493681223,8.17358167749,57.5300384959,13.0108488548,0.0,3.01357078975,0.0311078275071,0.0972119609597,0.377182408524
1911,"McDowell, NC",37111,18377,63.4216683898,29.7001686891,9.64792947706,17.494694455,10.80154541,1.91543777548,0.370027752081,0.136039614736,0.625782227785,0.827120857594,8.51607988246,35.9851988899,38.7440822768,0.038091092126,5.19127169832,0.0108831691789,0.419002013386,0.620340643195
1912,"Macon, NC",37113,20746,78.5115202931,14.8317748,38.1663935216,10.3971849995,6.83987274655,1.12792827533,0.236190108937,0.0,0.241010315241,0.641087438542,18.8952087149,25.3928468138,11.4287091488,0.0,5.09977827051,0.115684951316,0.221729490022,0.0385616504386
1913,"Madison, NC",37115,9722,65.9535075087,27.7617774121,17.712404855,21.3124871426,8.42419255297,0.82287595145,0.421723925118,0.113145443324,1.23431392718,0.442295823905,7.79674963999,15.1923472537,50.1542892409,0.0514297469656,8.35219090722,0.123431392718,0.154289240897,0.0205718987863
1914,"Martin, NC",37117,10930,68.362305581,23.3760292772,8.32570905764,19.2131747484,11.6102470265,2.31473010064,0.686184812443,0.210430009149,1.39066788655,3.03751143641,37.5754803294,34.428179323,12.6898444648,0.0,3.53156450137,0.0457456541629,0.192131747484,0.173833485819
1915,"Mecklenburg, NC",37119,292780,60.3880046451,2.09884554956,6.61383974315,7.96024318601,9.56110390054,2.40453582895,1.23676480634,0.601133957238,0.3818566842,48.7779219892,1.36928751964,40.526333766,2.24332263133,0.00990504815903,0.185121934558,0.0150283489309,0.120226791448,0.139012227611
1916,"Mitchell, NC",37121,7919,71.0316959212,22.2502841268,17.274908448,19.2195984341,12.8046470514,0.846066422528,0.138906427579,0.138906427579,0.833438565475,0.37883571158,7.38729637581,12.8299027655,55.3100138906,0.0252557141053,6.31392852633,0.0252557141053,0.42934713979,0.0252557141053
1917,"Montgomery, NC",37123,14145,60.0141392718,28.2644043832,30.3782255214,13.4817956875,9.84093319194,2.5167903853,1.1311417462,0.431247790739,0.636267232238,1.71085189113,17.454931071,29.9116295511,16.0834217038,0.0424178154825,3.98727465536,0.0,0.176740897844,0.254506892895
1918,"Moore, NC",37125,35151,67.8814258485,17.9710392307,12.6255298569,12.6198401183,6.48061221587,1.24605274388,0.426730391738,0.210520326591,0.665699411112,5.7693948963,13.8146852152,56.7181588006,8.54029757333,0.0,2.10804813519,0.0,0.182071633808,0.241813888652
1919,"Nash, NC",37127,37051,65.5582845267,18.846994683,9.19543332164,14.4962349194,10.1616690508,2.25365037381,0.774607972794,0.348168740385,1.39267496154,22.8900704434,22.8360907938,38.0745458962,4.45332109795,0.00539796496721,2.23745647891,0.013494912418,0.13494912418,0.159239966533
1920,"New Hanover, NC",37129,79616,60.691318328,6.14323754019,14.3601788585,12.4886957395,7.46583601286,1.06134445338,0.418257636656,0.0929461414791,0.297678858521,10.2328677653,3.59349879421,67.7188002412,3.31717242765,0.0,0.273814308682,0.0715936495177,0.116810691318,0.315263263666
1921,"Northampton, NC",37131,10455,62.7642276423,31.1621233859,16.8723098996,18.9287422286,10.549976088,1.83644189383,0.870396939264,0.0382592061215,1.69296987088,1.6068866571,26.1788617886,33.9646102343,17.4270683883,0.0191296030607,3.59636537542,0.0,0.25824964132,0.0765184122429
1922,"Onslow, NC",37133,55726,54.4234289201,24.3782076589,13.6453361088,6.09051430212,10.4906147938,2.52664824319,0.800344542942,0.0843412410724,0.382227326562,0.649607005706,8.11290959337,72.5585902451,3.73254854108,0.0251229228726,0.807522520906,0.0143559559272,0.105875174963,0.348131931235
1923,"Orange, NC",37135,49289,53.5880216681,10.3958286839,6.95084095843,10.4810403944,7.86585242143,1.45874333015,2.696341983,0.350991093347,0.602568524417,31.0312645824,11.8890624683,44.1437237517,3.08588123111,0.0730386090203,1.93755198929,0.0547789567652,0.460549006878,0.373308446104
1924,"Pamlico, NC",37137,6781,64.43002507,31.2195841321,23.6395811827,14.1572039522,9.14319421914,1.06179029642,0.206459224303,0.162217961953,0.63412476036,1.09128447132,22.5630437988,43.2237133166,7.37354372511,0.0,1.59268544462,0.0294941749005,0.103229612152,0.383424273706
1925,"Pasquotank, NC",37139,14289,66.1347889985,15.7393799426,9.67177549164,19.546504304,12.3031702708,1.77059276366,0.412905031843,0.0489887325915,0.510882497026,1.18272797257,19.8474350899,48.9327454685,18.1398278396,0.0,0.958779480719,0.0,0.797816502204,0.468892154804
1926,"Pender, NC",37141,20798,58.8277719011,35.2341571305,22.8098855659,7.44783152226,6.63044523512,1.28858544091,0.56736224637,0.278872968555,0.331762669487,0.591403019521,14.3619578806,56.6641023175,3.57245889028,0.0,1.63477257429,0.0,0.0288489277815,0.336570824118
1927,"Perquimans, NC",37143,6043,61.2278669535,28.8101936124,23.1342048651,18.3021677975,5.51050802581,1.15836505047,0.314413370842,0.0,0.843951679629,1.8368360086,26.0466655635,31.7888465994,13.271553864,0.0,3.16068178057,0.0,0.314413370842,0.446797948039
1928,"Person, NC",37145,15504,68.3049535604,23.5036119711,9.15247678019,16.060371517,10.6359649123,1.89628482972,0.212848297214,0.122549019608,1.07069143447,17.5180598555,23.5294117647,34.7910216718,10.1715686275,0.0515995872033,4.58591331269,0.0,0.0644994840041,0.135448916409
1929,"Pitt, NC",37147,58408,48.3598137241,17.665388303,10.0482810574,9.56204629503,7.12744829475,2.47568826188,0.886864813039,0.219148061909,0.654019997261,19.3809067251,13.6847692097,52.176071771,3.60738255034,0.00342418846733,0.542733872072,0.0291056019723,0.246541569648,0.280783454321
1930,"Polk, NC",37149,9192,69.3755439513,19.9521322889,13.9686684073,19.3537859008,8.85552654482,1.08790252393,0.641862489121,0.304612706701,0.554830287206,8.46388163621,13.8054830287,40.9486510009,17.8524804178,0.0761531766754,4.65622280244,0.0,0.097911227154,0.130548302872
1931,"Randolph, NC",37151,54422,64.4426886186,25.1626180589,6.91448311345,13.6213296093,10.6041674323,2.1039285583,0.823196501415,0.470398000808,0.507147844622,15.3577597295,14.900224174,45.5642938518,13.4210429606,0.0,3.3644482011,0.0955495939142,0.102899562677,0.27929881298
1932,"Richmond, NC",37153,19886,66.368299306,23.1972241778,10.1226993865,19.7023031278,13.5723624661,1.93603540179,0.623554259278,0.0955446042442,0.653726239566,18.5457105501,19.6570451574,39.4247209092,9.94669616816,0.0301719802876,1.67957356935,0.0,0.231318515539,0.362063763452
1933,"Robeson, NC",37155,47779,53.0002720861,37.146026497,8.58536176982,12.8550199879,8.7255907407,4.11059251973,1.32066388999,0.408129094372,0.713702672722,13.5415140543,23.8870633542,46.1541681492,5.23661022625,0.0,2.13482910902,0.0334875154357,0.179995395467,0.246970426338
1934,"Rockingham, NC",37157,40208,71.5678471946,19.3742538798,8.00586947871,21.7021488261,12.579586152,2.02944687624,0.475029844807,0.233784321528,0.559590131317,26.5792877039,9.1623557501,39.5045762037,12.8108834063,0.0149224035018,3.65598885794,0.0223836052527,0.0795861520096,0.16414643852
1935,"Rowan, NC",37159,53980,67.7324935161,20.6317154502,7.4842534272,20.0666913672,11.9822156354,1.83957021119,0.700259355317,0.242682474991,0.335309373842,27.2082252686,4.87773249352,44.7814005187,13.2919599852,0.0500185253798,1.90996665432,0.0,0.0944794368285,0.301963690256
1936,"Rutherford, NC",37161,29535,67.9295750804,21.7978669375,14.7079735907,17.331979008,11.2307431861,1.2019637718,0.507872016252,0.182833925851,0.558659217877,10.0694091756,11.1257829694,41.1951921449,19.0485864229,0.010157440325,3.36888437447,0.084645336042,0.0474013881835,0.34196715761
1937,"Sampson, NC",37163,25142,60.528199825,33.1954498449,11.4111844722,16.2397581736,10.3810357171,2.40235462573,1.0937872882,0.525017898337,0.942645772015,6.35192108822,29.6595338477,42.7611168563,8.03436480789,0.0,1.33243178745,0.0,0.218757457641,0.230689682603
1938,"Scotland, NC",37165,14693,62.7033281154,24.1747771047,8.80691485742,11.2026134894,8.50745252841,2.70196692302,0.360715987205,0.108895392364,0.952834683182,15.6401007282,16.6405771456,49.8332539304,7.07820050364,0.0,1.25229701218,0.0,0.238208670796,0.510447151705
1939,"Stanly, NC",37167,24582,75.3152713368,17.0531283053,9.59645268896,21.4018387438,15.3649011472,2.17638922789,0.614270604507,0.0813603449679,0.398665690343,9.80798958588,18.2531933935,34.3828817834,25.1078024571,0.0,2.31876983158,0.0,0.162720689936,0.370189569604
1940,"Stokes, NC",37169,19262,65.1749558717,29.9501609386,8.73741044544,14.5986917246,6.82172152424,1.49517184093,0.332260409096,0.0363409822448,0.898141418337,1.53670439207,11.3020454781,51.0954210362,20.6416779151,0.041532551137,5.94434638148,0.109022946735,0.254386875714,0.337451977988
1941,"Surry, NC",37171,31033,66.1070473367,24.9508587633,8.45873747301,17.3911642445,11.9840170141,2.09132214095,0.544581574453,0.3254599942,0.834595430671,0.525247317372,11.2815390069,42.4064705314,32.8843489189,0.0290013856218,3.44149776045,0.135339799568,0.412464151065,0.425353655786
1942,"Swain, NC",37173,7105,70.6966924701,22.7163969036,27.6988036594,12.5263898663,6.44616467277,1.77339901478,0.844475721323,0.0,1.02744546094,0.830401125968,17.3680506685,24.6868402533,20.0,0.0,9.07811400422,0.0,0.0281491907108,0.309641097818
